,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
9742,11606,2012-05-03,2,1,5,18,0,4,1,1,0.72,0.6667,0.58,0.1343,64,642,706
9743,12765,2012-06-21,3,1,6,1,0,4,1,1,0.72,0.697,0.79,0.1343,2,16,18
9744,15438,2012-10-10,4,1,10,10,0,3,1,1,0.56,0.5303,0.52,0.2985,27,190,217
9745,13802,2012-08-03,3,1,8,6,0,5,1,1,0.66,0.6061,0.83,0.2239,5,158,163
9746,10916,2012-04-04,2,1,4,23,0,3,1,1,0.52,0.5,0.23,0.4179,19,112,131
9747,11123,2012-04-13,2,1,4,15,0,5,1,1,0.54,0.5152,0.28,0.2537,115,237,352
9748,12463,2012-06-08,2,1,6,11,0,5,1,1,0.7,0.6364,0.42,0.2537,65,199,264
9749,16854,2012-12-10,4,1,12,0,0,1,1,3,0.36,0.3636,1.0,0.0896,0,20,20
9750,15362,2012-10-07,4,1,10,6,0,0,0,2,0.44,0.4394,0.54,0.194,4,19,23
9751,845,2011-02-07,1,0,2,15,0,1,1,2,0.38,0.3939,0.54,0.0896,4,46,50
9752,3467,2011-05-29,2,0,5,8,0,0,0,2,0.62,0.5606,0.88,0.2239,34,62,96
9753,8805,2012-01-07,1,1,1,16,0,6,0,2,0.56,0.5303,0.37,0.2836,133,268,401
9754,2258,2011-04-08,2,0,4,22,0,5,1,2,0.3,0.2727,0.93,0.2985,9,42,51
9755,16363,2012-11-19,4,1,11,12,0,1,1,2,0.4,0.4091,0.62,0.2836,35,207,242
9756,11245,2012-04-18,2,1,4,17,0,3,1,2,0.42,0.4242,0.77,0.194,46,442,488
9757,4517,2011-07-12,3,0,7,2,0,2,1,1,0.7,0.6667,0.79,0.1045,2,7,9
9758,7642,2011-11-20,4,0,11,0,0,0,0,1,0.38,0.3939,0.66,0.1642,14,79,93
9759,5342,2011-08-15,3,0,8,11,0,1,1,2,0.72,0.6818,0.62,0.2537,41,112,153
9760,12309,2012-06-02,2,1,6,1,0,6,0,2,0.56,0.5303,0.83,0.1045,15,61,76
9761,10349,2012-03-12,1,1,3,7,0,1,1,1,0.34,0.3485,0.53,0.1045,9,259,268
9762,15461,2012-10-11,4,1,10,9,0,4,1,1,0.4,0.4091,0.43,0.3881,27,328,355
9763,6690,2011-10-11,4,0,10,7,0,2,1,2,0.52,0.5,0.88,0.0896,19,333,352
9764,12118,2012-05-25,2,1,5,2,0,5,1,2,0.62,0.5758,0.83,0.0,7,16,23
9765,1216,2011-02-23,1,0,2,17,0,3,1,1,0.34,0.3485,0.25,0.0896,15,207,222
9766,8007,2011-12-05,4,0,12,6,0,1,1,1,0.3,0.3182,0.93,0.0896,1,89,90
9767,10693,2012-03-26,2,1,3,15,0,1,1,1,0.48,0.4697,0.29,0.6119,66,157,223
9768,2429,2011-04-16,2,0,4,2,0,6,0,2,0.36,0.3485,0.87,0.1343,5,19,24
9769,7425,2011-11-10,4,0,11,23,0,4,1,2,0.34,0.3333,0.57,0.1642,9,73,82
9770,17152,2012-12-22,1,1,12,10,0,6,0,1,0.26,0.2273,0.48,0.3284,13,105,118
9771,6497,2011-10-03,4,0,10,6,0,1,1,2,0.36,0.3788,0.71,0.0,3,91,94
9772,12499,2012-06-09,2,1,6,23,0,6,0,1,0.68,0.6364,0.61,0.1642,69,161,230
9773,10413,2012-03-14,1,1,3,23,0,3,1,1,0.56,0.5303,0.43,0.1642,19,72,91
9774,6868,2011-10-18,4,0,10,17,0,2,1,1,0.6,0.6061,0.6,0.1343,72,553,625
9775,14207,2012-08-20,3,1,8,3,0,1,1,1,0.6,0.5455,0.88,0.1045,0,3,3
9776,1244,2011-02-24,1,0,2,22,0,4,1,3,0.34,0.3182,0.87,0.2836,5,50,55
9777,1355,2011-03-01,1,0,3,17,0,2,1,1,0.34,0.3485,0.34,0.0896,12,230,242
9778,17224,2012-12-25,1,1,12,12,1,2,0,1,0.32,0.3333,0.76,0.0896,62,52,114
9779,4253,2011-07-01,3,0,7,2,0,5,1,1,0.62,0.6061,0.69,0.0,6,7,13
9780,190,2011-01-09,1,0,1,4,0,0,0,1,0.08,0.0909,0.53,0.194,0,1,1
9781,138,2011-01-06,1,0,1,23,0,4,1,2,0.2,0.197,0.59,0.194,4,19,23
9782,5775,2011-09-03,3,0,9,1,0,6,0,2,0.64,0.6061,0.69,0.2537,17,57,74
9783,16687,2012-12-03,4,1,12,1,0,1,1,1,0.4,0.4091,0.82,0.1343,2,11,13
9784,12307,2012-06-01,2,1,6,23,0,5,1,3,0.6,0.5455,0.88,0.1343,6,67,73
9785,2722,2011-04-28,2,0,4,7,0,4,1,2,0.64,0.5909,0.78,0.4478,14,201,215
9786,6684,2011-10-11,4,0,10,1,0,2,1,2,0.52,0.5,0.94,0.0896,2,9,11
9787,1097,2011-02-18,1,0,2,10,0,5,1,2,0.44,0.4394,0.72,0.2239,17,78,95
9788,14050,2012-08-13,3,1,8,14,0,1,1,1,0.8,0.697,0.33,0.1045,85,163,248
9789,16255,2012-11-15,4,1,11,0,0,4,1,2,0.26,0.303,0.65,0.0,1,33,34
9790,16931,2012-12-13,4,1,12,5,0,4,1,2,0.26,0.2576,0.56,0.1642,2,31,33
9791,7101,2011-10-28,4,0,10,11,0,5,1,1,0.36,0.3485,0.5,0.2239,40,128,168
9792,4791,2011-07-23,3,0,7,12,0,6,0,1,0.92,0.8636,0.37,0.1045,71,164,235
9793,1476,2011-03-06,1,0,3,19,0,0,0,3,0.3,0.2576,1.0,0.4925,0,11,11
9794,12313,2012-06-02,2,1,6,5,0,6,0,1,0.5,0.4848,0.72,0.194,1,11,12
9795,1275,2011-02-26,1,0,2,6,0,6,0,1,0.22,0.2727,0.6,0.0,1,6,7
9796,3247,2011-05-20,2,0,5,4,0,5,1,1,0.44,0.4394,0.94,0.0896,1,4,5
9797,10595,2012-03-22,2,1,3,13,0,4,1,1,0.58,0.5455,0.78,0.0896,83,215,298
9798,11169,2012-04-15,2,1,4,13,0,0,0,1,0.66,0.6212,0.44,0.2836,298,383,681
9799,12671,2012-06-17,2,1,6,3,0,0,0,1,0.54,0.5152,0.64,0.1045,6,22,28
9800,852,2011-02-07,1,0,2,22,0,1,1,1,0.28,0.303,0.81,0.0896,3,34,37
9801,4380,2011-07-06,3,0,7,9,0,3,1,3,0.7,0.6667,0.79,0.194,31,158,189
9802,17173,2012-12-23,1,1,12,7,0,0,0,1,0.16,0.197,0.64,0.0896,3,16,19
9803,15064,2012-09-24,4,1,9,20,0,1,1,1,0.52,0.5,0.52,0.1045,52,380,432
9804,11393,2012-04-24,2,1,4,21,0,2,1,2,0.46,0.4545,0.28,0.1642,13,213,226
9805,9441,2012-02-03,1,1,2,6,0,5,1,1,0.24,0.2424,0.65,0.1642,0,88,88
9806,6159,2011-09-19,3,0,9,4,0,1,1,2,0.5,0.4848,0.77,0.1642,2,6,8
9807,11568,2012-05-02,2,1,5,4,0,3,1,1,0.54,0.5152,0.88,0.0,2,2,4
9808,17240,2012-12-26,1,1,12,4,0,3,1,1,0.22,0.197,0.69,0.3582,0,2,2
9809,16755,2012-12-05,4,1,12,21,0,3,1,1,0.34,0.303,0.46,0.4179,14,184,198
9810,16978,2012-12-15,4,1,12,4,0,6,0,2,0.24,0.2576,0.87,0.1045,1,5,6
9811,14592,2012-09-05,3,1,9,4,0,3,1,1,0.7,0.6667,0.79,0.2836,2,3,5
9812,11026,2012-04-09,2,1,4,13,0,1,1,1,0.54,0.5152,0.28,0.5821,108,173,281
9813,9410,2012-02-01,1,1,2,23,0,3,1,1,0.46,0.4545,0.63,0.0896,22,75,97
9814,5444,2011-08-19,3,0,8,17,0,5,1,1,0.76,0.7121,0.58,0.5224,85,442,527
9815,4129,2011-06-25,3,0,6,22,0,6,0,1,0.68,0.6364,0.47,0.194,61,126,187
9816,2951,2011-05-07,2,0,5,20,0,6,0,1,0.56,0.5303,0.43,0.1343,82,137,219
9817,1497,2011-03-07,1,0,3,17,0,1,1,1,0.34,0.303,0.29,0.3582,27,206,233
9818,13409,2012-07-17,3,1,7,21,0,2,1,1,0.82,0.7727,0.52,0.1343,50,283,333
9819,6698,2011-10-11,4,0,10,15,0,2,1,2,0.6,0.5758,0.78,0.1642,36,139,175
9820,6431,2011-09-30,4,0,9,12,0,5,1,2,0.64,0.6212,0.57,0.194,59,195,254
9821,10155,2012-03-04,1,1,3,4,0,0,0,2,0.34,0.3333,0.46,0.194,3,11,14
9822,3677,2011-06-07,2,0,6,2,0,2,1,1,0.6,0.5909,0.73,0.0896,3,2,5
9823,1648,2011-03-14,1,0,3,5,0,1,1,1,0.24,0.2424,0.7,0.1343,0,8,8
9824,10881,2012-04-03,2,1,4,12,0,2,1,1,0.52,0.5,0.25,0.0,101,230,331
9825,6444,2011-10-01,4,0,10,1,0,6,0,1,0.48,0.4697,0.67,0.3284,11,47,58
9826,16266,2012-11-15,4,1,11,11,0,4,1,2,0.34,0.3333,0.61,0.1343,28,138,166
9827,9320,2012-01-29,1,1,1,5,0,0,0,1,0.2,0.2121,0.51,0.1343,1,6,7
9828,11576,2012-05-02,2,1,5,12,0,3,1,2,0.58,0.5455,0.83,0.2239,35,210,245
9829,13745,2012-07-31,3,1,7,21,0,2,1,1,0.68,0.6364,0.79,0.194,60,292,352
9830,12810,2012-06-22,3,1,6,22,0,5,1,1,0.68,0.6364,0.69,0.1343,42,155,197
9831,12531,2012-06-11,2,1,6,7,0,1,1,1,0.64,0.5909,0.78,0.1045,25,478,503
9832,644,2011-01-30,1,0,1,2,0,0,0,1,0.16,0.2273,0.8,0.0,1,10,11
9833,11361,2012-04-23,2,1,4,13,0,1,1,3,0.34,0.303,0.66,0.3881,9,98,107
9834,6478,2011-10-02,4,0,10,11,0,0,0,2,0.38,0.3939,0.66,0.2537,74,218,292
9835,9691,2012-02-13,1,1,2,17,0,1,1,1,0.36,0.3485,0.23,0.194,8,399,407
9836,199,2011-01-09,1,0,1,13,0,0,0,1,0.2,0.1667,0.34,0.4478,6,69,75
9837,6100,2011-09-16,3,0,9,17,0,5,1,2,0.52,0.5,0.48,0.1343,86,480,566
9838,16511,2012-11-25,4,1,11,16,0,0,0,1,0.3,0.2879,0.39,0.2239,25,203,228
9839,6315,2011-09-25,4,0,9,16,0,0,0,1,0.7,0.6515,0.7,0.0,144,320,464
9840,3611,2011-06-04,2,0,6,8,0,6,0,1,0.6,0.6212,0.46,0.0896,29,96,125
9841,5186,2011-08-08,3,0,8,23,0,1,1,1,0.74,0.697,0.66,0.1045,19,53,72
9842,11399,2012-04-25,2,1,4,3,0,3,1,1,0.32,0.3333,0.7,0.0896,0,3,3
9843,8186,2011-12-12,4,0,12,17,0,1,1,2,0.3,0.3333,0.56,0.0,7,352,359
9844,6295,2011-09-24,4,0,9,20,0,6,0,1,0.62,0.5758,0.83,0.0,77,166,243
9845,9110,2012-01-20,1,1,1,11,0,5,1,2,0.2,0.1818,0.32,0.3582,6,117,123
9846,1423,2011-03-04,1,0,3,13,0,5,1,1,0.34,0.3182,0.42,0.2239,13,74,87
9847,10343,2012-03-12,1,1,3,1,0,1,1,1,0.38,0.3939,0.5,0.1343,1,9,10
9848,8018,2011-12-05,4,0,12,17,0,1,1,1,0.42,0.4242,0.77,0.0,16,430,446
9849,7396,2011-11-09,4,0,11,18,0,3,1,1,0.44,0.4394,0.67,0.1045,21,387,408
9850,2977,2011-05-08,2,0,5,22,0,0,0,1,0.5,0.4848,0.88,0.0896,29,86,115
9851,2421,2011-04-15,2,0,4,18,1,5,0,2,0.46,0.4545,0.67,0.3881,47,216,263
9852,8941,2012-01-13,1,1,1,9,0,5,1,1,0.22,0.197,0.47,0.3881,10,204,214
9853,4029,2011-06-21,3,0,6,18,0,2,1,2,0.76,0.7273,0.7,0.2537,67,469,536
9854,4754,2011-07-21,3,0,7,23,0,4,1,1,0.8,0.8182,0.71,0.1642,40,73,113
9855,12523,2012-06-10,2,1,6,23,0,0,0,1,0.72,0.6667,0.58,0.1045,30,80,110
9856,4353,2011-07-05,3,0,7,6,0,2,1,1,0.66,0.6212,0.74,0.0896,3,91,94
9857,13058,2012-07-03,3,1,7,6,0,2,1,1,0.7,0.6515,0.65,0.1343,5,149,154
9858,4680,2011-07-18,3,0,7,21,0,1,1,1,0.74,0.697,0.66,0.194,48,154,202
9859,6805,2011-10-16,4,0,10,2,0,0,0,1,0.42,0.4242,0.54,0.1343,13,52,65
9860,15715,2012-10-21,4,1,10,23,0,0,0,1,0.44,0.4394,0.54,0.0,7,59,66
9861,4626,2011-07-16,3,0,7,15,0,6,0,1,0.76,0.6818,0.45,0.3284,205,223,428
9862,15252,2012-10-02,4,1,10,16,0,2,1,3,0.62,0.5606,0.88,0.1343,46,328,374
9863,14390,2012-08-27,3,1,8,18,0,1,1,1,0.78,0.7121,0.52,0.2537,83,751,834
9864,14474,2012-08-31,3,1,8,6,0,5,1,2,0.64,0.5758,0.89,0.1642,7,101,108
9865,13762,2012-08-01,3,1,8,14,0,3,1,1,0.82,0.7576,0.46,0.1642,88,175,263
9866,16475,2012-11-24,4,1,11,4,0,6,0,1,0.26,0.2121,0.41,0.4478,1,2,3
9867,5303,2011-08-13,3,0,8,20,0,6,0,2,0.68,0.6364,0.83,0.2239,78,105,183
9868,16856,2012-12-10,4,1,12,2,0,1,1,2,0.38,0.3939,0.94,0.1045,2,3,5
9869,6620,2011-10-08,4,0,10,9,0,6,0,1,0.5,0.4848,0.77,0.0,54,163,217
9870,7520,2011-11-14,4,0,11,22,0,1,1,1,0.58,0.5455,0.56,0.3582,17,96,113
9871,4417,2011-07-07,3,0,7,22,0,4,1,1,0.74,0.6818,0.62,0.1642,32,150,182
9872,3523,2011-05-31,2,0,5,16,0,2,1,1,0.9,0.8333,0.39,0.1343,44,205,249
9873,14574,2012-09-04,3,1,9,10,0,2,1,2,0.72,0.697,0.74,0.2537,42,130,172
9874,8209,2011-12-13,4,0,12,16,0,2,1,1,0.38,0.3939,0.37,0.2537,13,194,207
9875,11391,2012-04-24,2,1,4,19,0,2,1,1,0.5,0.4848,0.18,0.2537,33,449,482
9876,10883,2012-04-03,2,1,4,14,0,2,1,1,0.56,0.5303,0.21,0.2239,120,191,311
9877,3572,2011-06-02,2,0,6,17,0,4,1,1,0.76,0.6515,0.2,0.5224,88,484,572
9878,16794,2012-12-07,4,1,12,12,0,5,1,2,0.34,0.3333,0.71,0.194,36,204,240
9879,2480,2011-04-18,2,0,4,5,0,1,1,1,0.4,0.4091,0.76,0.0896,0,16,16
9880,9002,2012-01-15,1,1,1,22,0,0,0,1,0.18,0.2121,0.37,0.0896,2,58,60
9881,9226,2012-01-25,1,1,1,7,0,3,1,1,0.24,0.2273,0.75,0.2239,14,243,257
9882,7181,2011-10-31,4,0,10,19,0,1,1,1,0.4,0.4091,0.66,0.0896,12,226,238
9883,14356,2012-08-26,3,1,8,8,0,0,0,1,0.68,0.6364,0.79,0.2836,21,112,133
9884,3463,2011-05-29,2,0,5,4,0,0,0,1,0.6,0.5455,0.88,0.0896,13,10,23
9885,13810,2012-08-03,3,1,8,14,0,5,1,2,0.86,0.7879,0.44,0.2537,102,229,331
9886,10889,2012-04-03,2,1,4,20,0,2,1,1,0.56,0.5303,0.24,0.1343,54,325,379
9887,2290,2011-04-10,2,0,4,6,0,0,0,2,0.36,0.3636,0.93,0.0896,0,4,4
9888,7961,2011-12-03,4,0,12,8,0,6,0,1,0.24,0.2576,0.75,0.0896,1,62,63
9889,9567,2012-02-08,1,1,2,13,0,3,1,2,0.28,0.2879,0.61,0.1045,15,111,126
9890,3732,2011-06-09,2,0,6,9,0,4,1,1,0.84,0.7879,0.49,0.0,20,148,168
9891,5685,2011-08-30,3,0,8,7,0,2,1,1,0.56,0.5303,0.68,0.1343,19,338,357
9892,16685,2012-12-02,4,1,12,23,0,0,0,2,0.42,0.4242,0.82,0.1343,7,44,51
9893,1112,2011-02-19,1,0,2,1,0,6,0,1,0.46,0.4545,0.14,0.4179,10,21,31
9894,4328,2011-07-04,3,0,7,5,1,1,0,2,0.64,0.5758,0.83,0.1343,1,3,4
9895,12952,2012-06-28,3,1,6,20,0,4,1,1,0.82,0.7273,0.34,0.194,71,399,470
9896,15000,2012-09-22,3,1,9,4,0,6,0,1,0.56,0.5303,0.83,0.2836,5,10,15
9897,76,2011-01-04,1,0,1,7,0,2,1,1,0.12,0.1515,0.74,0.1343,2,92,94
9898,15803,2012-10-25,4,1,10,15,0,4,1,1,0.62,0.6061,0.65,0.1343,63,242,305
9899,8983,2012-01-15,1,1,1,3,0,0,0,2,0.16,0.1364,0.48,0.3881,1,24,25
9900,15773,2012-10-24,4,1,10,9,0,3,1,2,0.52,0.5,0.77,0.0896,24,349,373
9901,11248,2012-04-18,2,1,4,20,0,3,1,2,0.42,0.4242,0.77,0.1045,8,252,260
9902,2204,2011-04-06,2,0,4,16,0,3,1,1,0.54,0.5152,0.28,0.4179,27,142,169
9903,16789,2012-12-07,4,1,12,7,0,5,1,3,0.28,0.2727,0.81,0.1642,3,212,215
9904,12327,2012-06-02,2,1,6,19,0,6,0,1,0.64,0.6212,0.36,0.1642,185,369,554
9905,9140,2012-01-21,1,1,1,17,0,6,0,2,0.2,0.1818,0.8,0.3881,7,99,106
9906,3209,2011-05-18,2,0,5,14,0,3,1,2,0.58,0.5455,0.78,0.2836,44,94,138
9907,3761,2011-06-10,2,0,6,14,0,5,1,1,0.86,0.7727,0.39,0.0,44,121,165
9908,10355,2012-03-12,1,1,3,13,0,1,1,2,0.54,0.5152,0.32,0.2537,74,176,250
9909,6635,2011-10-09,4,0,10,0,0,0,0,1,0.46,0.4545,0.88,0.0896,46,83,129
9910,8052,2011-12-07,4,0,12,3,0,3,1,3,0.46,0.4545,1.0,0.2239,0,3,3
9911,3668,2011-06-06,2,0,6,17,0,1,1,1,0.78,0.6818,0.33,0.2836,63,516,579
9912,15275,2012-10-03,4,1,10,15,0,3,1,2,0.72,0.6818,0.62,0.1642,59,260,319
9913,12366,2012-06-04,2,1,6,10,0,1,1,1,0.64,0.6212,0.41,0.4627,67,120,187
9914,3329,2011-05-23,2,0,5,14,0,1,1,2,0.72,0.6818,0.62,0.5224,57,130,187
9915,6243,2011-09-22,3,0,9,16,0,4,1,2,0.68,0.6364,0.74,0.1343,39,262,301
9916,10114,2012-03-02,1,1,3,11,0,5,1,1,0.38,0.3939,0.46,0.194,40,154,194
9917,11425,2012-04-26,2,1,4,5,0,4,1,2,0.48,0.4697,0.63,0.1343,0,17,17
9918,17241,2012-12-26,1,1,12,5,0,3,1,2,0.22,0.2121,0.69,0.2836,0,11,11
9919,15164,2012-09-29,4,1,9,0,0,6,0,1,0.54,0.5152,0.6,0.2239,15,134,149
9920,13518,2012-07-22,3,1,7,10,0,0,0,2,0.66,0.6212,0.74,0.0,114,265,379
9921,17125,2012-12-21,1,1,12,7,0,5,1,2,0.32,0.3182,0.57,0.194,3,205,208
9922,7523,2011-11-15,4,0,11,1,0,2,1,1,0.56,0.5303,0.6,0.2985,5,5,10
9923,6314,2011-09-25,4,0,9,15,0,0,0,2,0.66,0.6061,0.78,0.0,119,234,353
9924,7798,2011-11-26,4,0,11,12,0,6,0,1,0.44,0.4394,0.51,0.0,137,172,309
9925,16123,2012-11-09,4,1,11,12,0,5,1,1,0.44,0.4394,0.41,0.3284,48,214,262
9926,14945,2012-09-19,3,1,9,21,0,3,1,1,0.5,0.4848,0.59,0.1642,25,324,349
9927,14546,2012-09-03,3,1,9,6,1,1,0,1,0.66,0.5909,0.94,0.0,3,12,15
9928,2439,2011-04-16,2,0,4,12,0,6,0,2,0.46,0.4545,0.88,0.5821,6,26,32
9929,16372,2012-11-19,4,1,11,21,0,1,1,2,0.38,0.3939,0.54,0.2239,15,188,203
9930,10197,2012-03-05,1,1,3,22,0,1,1,1,0.24,0.2121,0.35,0.3284,2,76,78
9931,16107,2012-11-08,4,1,11,20,0,4,1,1,0.38,0.3939,0.29,0.4627,10,235,245
9932,15991,2012-11-03,4,1,11,23,0,6,0,1,0.32,0.3333,0.57,0.1045,15,133,148
9933,3461,2011-05-29,2,0,5,2,0,0,0,1,0.62,0.5606,0.88,0.1045,12,49,61
9934,3208,2011-05-18,2,0,5,13,0,3,1,2,0.56,0.5303,0.83,0.3284,30,92,122
9935,10337,2012-03-11,1,1,3,19,0,0,0,1,0.5,0.4848,0.31,0.2836,55,203,258
9936,6682,2011-10-10,4,0,10,23,1,1,0,2,0.54,0.5152,0.88,0.1045,12,63,75
9937,12558,2012-06-12,2,1,6,10,0,2,1,3,0.64,0.5758,0.89,0.2836,29,96,125
9938,4246,2011-06-30,3,0,6,19,0,4,1,1,0.74,0.6515,0.33,0.194,89,366,455
9939,10332,2012-03-11,1,1,3,14,0,0,0,1,0.46,0.4545,0.31,0.2836,212,289,501
9940,12418,2012-06-06,2,1,6,14,0,3,1,1,0.64,0.6212,0.38,0.0,111,191,302
9941,5358,2011-08-16,3,0,8,3,0,2,1,1,0.62,0.5909,0.73,0.2239,1,5,6
9942,16981,2012-12-15,4,1,12,7,0,6,0,2,0.24,0.2576,0.75,0.0896,1,47,48
9943,3781,2011-06-11,2,0,6,10,0,6,0,1,0.74,0.6818,0.58,0.1642,91,173,264
9944,11009,2012-04-08,2,1,4,20,0,0,0,1,0.56,0.5303,0.28,0.4179,65,146,211
9945,11820,2012-05-12,2,1,5,16,0,6,0,2,0.7,0.6364,0.21,0.194,254,337,591
9946,15858,2012-10-27,4,1,10,22,0,6,0,2,0.52,0.5,0.72,0.2537,41,116,157
9947,2392,2011-04-14,2,0,4,13,0,4,1,1,0.56,0.5303,0.37,0.2239,38,121,159
9948,4042,2011-06-22,3,0,6,7,0,3,1,1,0.7,0.6667,0.79,0.0,23,288,311
9949,13014,2012-07-01,3,1,7,10,0,0,0,1,0.86,0.7879,0.44,0.2985,98,268,366
9950,4530,2011-07-12,3,0,7,15,0,2,1,1,0.9,0.8485,0.42,0.3582,37,111,148
9951,14944,2012-09-19,3,1,9,20,0,3,1,1,0.52,0.5,0.48,0.1642,31,378,409
9952,5124,2011-08-06,3,0,8,9,0,6,0,1,0.74,0.697,0.7,0.2239,60,155,215
9953,12890,2012-06-26,3,1,6,6,0,2,1,1,0.52,0.5,0.52,0.2985,12,176,188
9954,1225,2011-02-24,1,0,2,2,0,4,1,1,0.2,0.2273,0.64,0.0896,0,4,4
9955,16265,2012-11-15,4,1,11,10,0,4,1,2,0.32,0.3333,0.66,0.1343,11,142,153
9956,1373,2011-03-02,1,0,3,11,0,3,1,1,0.34,0.303,0.53,0.3284,8,65,73
9957,970,2011-02-13,1,0,2,0,0,0,0,1,0.2,0.2273,0.64,0.1045,5,34,39
9958,3300,2011-05-22,2,0,5,9,0,0,0,1,0.62,0.6061,0.69,0.1045,59,130,189
9959,15543,2012-10-14,4,1,10,19,0,0,0,1,0.56,0.5303,0.64,0.2239,68,268,336
9960,889,2011-02-09,1,0,2,12,0,3,1,2,0.18,0.1818,0.4,0.2239,4,57,61
9961,306,2011-01-14,1,0,1,5,0,5,1,1,0.1,0.1364,0.54,0.0896,0,8,8
9962,2837,2011-05-03,2,0,5,2,0,2,1,2,0.56,0.5303,0.78,0.2537,0,5,5
9963,3551,2011-06-01,2,0,6,20,0,3,1,2,0.74,0.7121,0.79,0.2537,23,233,256
9964,10120,2012-03-02,1,1,3,17,0,5,1,3,0.36,0.3485,0.81,0.2239,5,123,128
9965,4579,2011-07-14,3,0,7,16,0,4,1,1,0.76,0.6667,0.33,0.1343,43,231,274
9966,17067,2012-12-18,4,1,12,21,0,2,1,1,0.36,0.3485,0.5,0.2239,9,159,168
9967,14232,2012-08-21,3,1,8,4,0,2,1,1,0.56,0.5303,0.88,0.0,0,4,4
9968,6345,2011-09-26,4,0,9,22,0,1,1,1,0.62,0.5455,0.94,0.1343,14,122,136
9969,7419,2011-11-10,4,0,11,17,0,4,1,3,0.36,0.3485,0.81,0.2239,9,168,177
9970,15882,2012-10-28,4,1,10,22,0,0,0,3,0.44,0.4394,0.88,0.3582,2,35,37
9971,993,2011-02-14,1,0,2,0,0,1,1,1,0.38,0.3939,0.37,0.3582,3,8,11
9972,14922,2012-09-18,3,1,9,22,0,2,1,3,0.58,0.5455,0.83,0.4627,14,137,151
9973,118,2011-01-06,1,0,1,2,0,4,1,1,0.16,0.2273,0.64,0.0,0,2,2
9974,4406,2011-07-07,3,0,7,11,0,4,1,1,0.82,0.7727,0.52,0.1343,30,112,142
9975,2107,2011-04-02,2,0,4,15,0,6,0,3,0.34,0.303,0.76,0.3881,72,64,136
9976,14886,2012-09-17,3,1,9,10,0,1,1,2,0.62,0.6061,0.65,0.194,73,129,202
9977,11116,2012-04-13,2,1,4,8,0,5,1,1,0.38,0.3939,0.46,0.1642,24,539,563
9978,1518,2011-03-08,1,0,3,14,0,2,1,2,0.38,0.3939,0.2,0.0,16,56,72
9979,16427,2012-11-22,4,1,11,4,1,4,0,1,0.22,0.2273,0.8,0.1343,1,2,3
9980,6244,2011-09-22,3,0,9,17,0,4,1,2,0.66,0.6061,0.78,0.0896,50,513,563
9981,4203,2011-06-29,3,0,6,0,0,3,1,2,0.68,0.6364,0.79,0.2836,11,25,36
9982,17030,2012-12-17,4,1,12,8,0,1,1,2,0.38,0.3939,0.87,0.1045,10,582,592
9983,10243,2012-03-07,1,1,3,20,0,3,1,1,0.5,0.4848,0.51,0.2537,18,242,260
9984,10064,2012-02-29,1,1,2,9,0,3,1,3,0.3,0.303,0.81,0.1642,5,33,38
9985,3984,2011-06-19,2,0,6,21,0,0,0,1,0.68,0.6364,0.79,0.1343,57,110,167
9986,8017,2011-12-05,4,0,12,16,0,1,1,1,0.5,0.4848,0.63,0.0896,10,238,248
9987,17292,2012-12-28,1,1,12,8,0,5,1,2,0.24,0.2424,0.6,0.1343,1,238,239
9988,4214,2011-06-29,3,0,6,11,0,3,1,1,0.76,0.6667,0.35,0.2239,53,117,170
9989,4055,2011-06-22,3,0,6,20,0,3,1,1,0.74,0.7121,0.74,0.1343,52,230,282
9990,1394,2011-03-03,1,0,3,8,0,4,1,1,0.14,0.1212,0.39,0.2985,4,216,220
9991,3554,2011-06-01,2,0,6,23,0,3,1,1,0.74,0.6667,0.51,0.1642,10,59,69
9992,2086,2011-04-01,2,0,4,18,0,5,1,1,0.34,0.303,0.46,0.3284,36,205,241
9993,14882,2012-09-17,3,1,9,6,0,1,1,1,0.48,0.4697,0.82,0.0,7,157,164
9994,14071,2012-08-14,3,1,8,11,0,2,1,1,0.74,0.6818,0.62,0.0,69,127,196
9995,8400,2011-12-21,1,0,12,15,0,3,1,2,0.48,0.4697,0.88,0.3881,4,57,61
9996,10422,2012-03-15,1,1,3,8,0,4,1,1,0.44,0.4394,0.77,0.1045,21,602,623
9997,8790,2012-01-07,1,1,1,1,0,6,0,1,0.38,0.3939,0.46,0.1642,6,56,62
9998,8718,2012-01-04,1,1,1,1,0,3,1,1,0.04,0.0303,0.38,0.2985,0,3,3
9999,14286,2012-08-23,3,1,8,10,0,4,1,1,0.74,0.6818,0.58,0.0896,76,157,233
10000,3330,2011-05-23,2,0,5,15,0,1,1,2,0.72,0.6818,0.62,0.4478,57,119,176
10001,8547,2011-12-27,1,0,12,20,0,2,1,1,0.32,0.3333,0.93,0.0896,3,66,69
10002,1175,2011-02-21,1,0,2,17,1,1,0,2,0.28,0.2576,0.75,0.3881,18,62,80
10003,1634,2011-03-13,1,0,3,14,0,0,0,1,0.46,0.4545,0.41,0.2985,144,106,250
10004,2373,2011-04-13,2,0,4,18,0,3,1,1,0.44,0.4394,0.62,0.3881,28,293,321
10005,9014,2012-01-16,1,1,1,10,1,1,0,2,0.14,0.1364,0.59,0.194,19,107,126
